finger	dirX	dirY	dirZ	group	w_f	w_b	subj_id	cond_vec
3	0.0	-0.9999999999989999	0.0	stroke	0.012292057180858407	0.6049582906585587	101	0.0,-0.9999999999989999,0.0
3	0.0	0.9999999999989999	0.0	stroke	0.012292057180858407	0.6049582906585587	101	0.0,0.9999999999989999,0.0
3	0.0	0.0	-0.9999999999989999	stroke	0.012292057180858407	0.6049582906585587	101	0.0,0.0,-0.9999999999989999
3	0.0	0.0	0.9999999999989999	stroke	0.012292057180858407	0.6049582906585587	101	0.0,0.0,0.9999999999989999
4	-0.9999999999989999	0.0	0.0	stroke	0.012292057180858407	0.6049582906585587	101	-0.9999999999989999,0.0,0.0
4	0.9999999999989999	0.0	0.0	stroke	0.012292057180858407	0.6049582906585587	101	0.9999999999989999,0.0,0.0
4	0.0	-0.9999999999989999	0.0	stroke	0.012292057180858407	0.6049582906585587	101	0.0,-0.9999999999989999,0.0
4	0.0	0.9999999999989999	0.0	stroke	0.012292057180858407	0.6049582906585587	101	0.0,0.9999999999989999,0.0
4	0.0	0.0	-0.9999999999989999	stroke	0.012292057180858407	0.6049582906585587	101	0.0,0.0,-0.9999999999989999
4	0.0	0.0	0.9999999999989999	stroke	0.012292057180858407	0.6049582906585587	101	0.0,0.0,0.9999999999989999
0	-0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	-0.9999999999989999,0.0,0.0
0	0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.9999999999989999,0.0,0.0
0	0.0	-0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,-0.9999999999989999,0.0
0	0.0	0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.9999999999989999,0.0
0	0.0	0.0	-0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,-0.9999999999989999
0	0.0	0.0	0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,0.9999999999989999
1	-0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	-0.9999999999989999,0.0,0.0
1	0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.9999999999989999,0.0,0.0
1	0.0	-0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,-0.9999999999989999,0.0
1	0.0	0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.9999999999989999,0.0
1	0.0	0.0	-0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,-0.9999999999989999
1	0.0	0.0	0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,0.9999999999989999
2	-0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	-0.9999999999989999,0.0,0.0
2	0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.9999999999989999,0.0,0.0
2	0.0	-0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,-0.9999999999989999,0.0
2	0.0	0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.9999999999989999,0.0
2	0.0	0.0	-0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,-0.9999999999989999
2	0.0	0.0	0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,0.9999999999989999
3	-0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	-0.9999999999989999,0.0,0.0
3	0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.9999999999989999,0.0,0.0
3	0.0	-0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,-0.9999999999989999,0.0
3	0.0	0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.9999999999989999,0.0
3	0.0	0.0	-0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,-0.9999999999989999
3	0.0	0.0	0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,0.9999999999989999
4	-0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	-0.9999999999989999,0.0,0.0
4	0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.9999999999989999,0.0,0.0
4	0.0	-0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,-0.9999999999989999,0.0
4	0.0	0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.9999999999989999,0.0
4	0.0	0.0	-0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,-0.9999999999989999
4	0.0	0.0	0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,0.9999999999989999
0	-0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	-0.9999999999989999,0.0,0.0
0	0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.9999999999989999,0.0,0.0
0	0.0	-0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,-0.9999999999989999,0.0
0	0.0	0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.9999999999989999,0.0
0	0.0	0.0	-0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,-0.9999999999989999
0	0.0	0.0	0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,0.9999999999989999
1	-0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	-0.9999999999989999,0.0,0.0
1	0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.9999999999989999,0.0,0.0
1	0.0	-0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,-0.9999999999989999,0.0
1	0.0	0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.9999999999989999,0.0
1	0.0	0.0	-0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,-0.9999999999989999
1	0.0	0.0	0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,0.9999999999989999
2	-0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	-0.9999999999989999,0.0,0.0
2	0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.9999999999989999,0.0,0.0
2	0.0	-0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,-0.9999999999989999,0.0
2	0.0	0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.9999999999989999,0.0
2	0.0	0.0	-0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,-0.9999999999989999
2	0.0	0.0	0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,0.9999999999989999
3	-0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	-0.9999999999989999,0.0,0.0
3	0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.9999999999989999,0.0,0.0
3	0.0	-0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,-0.9999999999989999,0.0
3	0.0	0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.9999999999989999,0.0
3	0.0	0.0	-0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,-0.9999999999989999
3	0.0	0.0	0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,0.9999999999989999
4	-0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	-0.9999999999989999,0.0,0.0
4	0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.9999999999989999,0.0,0.0
4	0.0	-0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,-0.9999999999989999,0.0
4	0.0	0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.9999999999989999,0.0
4	0.0	0.0	-0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,-0.9999999999989999
4	0.0	0.0	0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,0.9999999999989999
0	-0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	-0.9999999999989999,0.0,0.0
0	0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.9999999999989999,0.0,0.0
0	0.0	-0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,-0.9999999999989999,0.0
0	0.0	0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.9999999999989999,0.0
0	0.0	0.0	-0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,-0.9999999999989999
0	0.0	0.0	0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,0.9999999999989999
1	-0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	-0.9999999999989999,0.0,0.0
1	0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.9999999999989999,0.0,0.0
1	0.0	-0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,-0.9999999999989999,0.0
1	0.0	0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.9999999999989999,0.0
1	0.0	0.0	-0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,-0.9999999999989999
1	0.0	0.0	0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,0.9999999999989999
2	-0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	-0.9999999999989999,0.0,0.0
2	0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.9999999999989999,0.0,0.0
2	0.0	-0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,-0.9999999999989999,0.0
2	0.0	0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.9999999999989999,0.0
2	0.0	0.0	-0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,-0.9999999999989999
2	0.0	0.0	0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,0.9999999999989999
3	-0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	-0.9999999999989999,0.0,0.0
3	0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.9999999999989999,0.0,0.0
3	0.0	-0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,-0.9999999999989999,0.0
3	0.0	0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.9999999999989999,0.0
3	0.0	0.0	-0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,-0.9999999999989999
3	0.0	0.0	0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,0.9999999999989999
4	-0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	-0.9999999999989999,0.0,0.0
4	0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.9999999999989999,0.0,0.0
4	0.0	-0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,-0.9999999999989999,0.0
4	0.0	0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.9999999999989999,0.0
4	0.0	0.0	-0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,-0.9999999999989999
4	0.0	0.0	0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,0.9999999999989999
0	-0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	-0.9999999999989999,0.0,0.0
0	0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.9999999999989999,0.0,0.0
0	0.0	-0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,-0.9999999999989999,0.0
0	0.0	0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.9999999999989999,0.0
0	0.0	0.0	-0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,-0.9999999999989999
0	0.0	0.0	0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,0.9999999999989999
1	-0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	-0.9999999999989999,0.0,0.0
1	0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.9999999999989999,0.0,0.0
1	0.0	-0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,-0.9999999999989999,0.0
1	0.0	0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.9999999999989999,0.0
1	0.0	0.0	-0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,-0.9999999999989999
1	0.0	0.0	0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,0.9999999999989999
2	-0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	-0.9999999999989999,0.0,0.0
2	0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.9999999999989999,0.0,0.0
2	0.0	-0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,-0.9999999999989999,0.0
2	0.0	0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.9999999999989999,0.0
2	0.0	0.0	-0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,-0.9999999999989999
2	0.0	0.0	0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,0.9999999999989999
3	-0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	-0.9999999999989999,0.0,0.0
3	0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.9999999999989999,0.0,0.0
3	0.0	-0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,-0.9999999999989999,0.0
3	0.0	0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.9999999999989999,0.0
3	0.0	0.0	-0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,-0.9999999999989999
3	0.0	0.0	0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,0.9999999999989999
4	-0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	-0.9999999999989999,0.0,0.0
4	0.9999999999989999	0.0	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.9999999999989999,0.0,0.0
4	0.0	-0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,-0.9999999999989999,0.0
4	0.0	0.9999999999989999	0.0	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.9999999999989999,0.0
4	0.0	0.0	-0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,-0.9999999999989999
4	0.0	0.0	0.9999999999989999	stroke	0.2439810717600817	0.8738266731833165	102	0.0,0.0,0.9999999999989999
0	-0.9999999999989999	0.0	0.0	stroke	0.18199073273015395	0.8188489682951995	103	-0.9999999999989999,0.0,0.0
0	0.9999999999989999	0.0	0.0	stroke	0.18199073273015395	0.8188489682951995	103	0.9999999999989999,0.0,0.0
0	0.0	-0.9999999999989999	0.0	stroke	0.18199073273015395	0.8188489682951995	103	0.0,-0.9999999999989999,0.0
0	0.0	0.9999999999989999	0.0	stroke	0.18199073273015395	0.8188489682951995	103	0.0,0.9999999999989999,0.0
0	0.0	0.0	-0.9999999999989999	stroke	0.18199073273015395	0.8188489682951995	103	0.0,0.0,-0.9999999999989999
0	0.0	0.0	0.9999999999989999	stroke	0.18199073273015395	0.8188489682951995	103	0.0,0.0,0.9999999999989999
1	-0.9999999999989999	0.0	0.0	stroke	0.18199073273015395	0.8188489682951995	103	-0.9999999999989999,0.0,0.0
1	0.9999999999989999	0.0	0.0	stroke	0.18199073273015395	0.8188489682951995	103	0.9999999999989999,0.0,0.0
1	0.0	-0.9999999999989999	0.0	stroke	0.18199073273015395	0.8188489682951995	103	0.0,-0.9999999999989999,0.0
1	0.0	0.9999999999989999	0.0	stroke	0.18199073273015395	0.8188489682951995	103	0.0,0.9999999999989999,0.0
1	0.0	0.0	-0.9999999999989999	stroke	0.18199073273015395	0.8188489682951995	103	0.0,0.0,-0.9999999999989999
1	0.0	0.0	0.9999999999989999	stroke	0.18199073273015395	0.8188489682951995	103	0.0,0.0,0.9999999999989999
2	-0.9999999999989999	0.0	0.0	stroke	0.18199073273015395	0.8188489682951995	103	-0.9999999999989999,0.0,0.0
2	0.9999999999989999	0.0	0.0	stroke	0.18199073273015395	0.8188489682951995	103	0.9999999999989999,0.0,0.0
2	0.0	-0.9999999999989999	0.0	stroke	0.18199073273015395	0.8188489682951995	103	0.0,-0.9999999999989999,0.0
2	0.0	0.9999999999989999	0.0	stroke	0.18199073273015395	0.8188489682951995	103	0.0,0.9999999999989999,0.0
2	0.0	0.0	-0.9999999999989999	stroke	0.18199073273015395	0.8188489682951995	103	0.0,0.0,-0.9999999999989999
2	0.0	0.0	0.9999999999989999	stroke	0.18199073273015395	0.8188489682951995	103	0.0,0.0,0.9999999999989999
3	-0.9999999999989999	0.0	0.0	stroke	0.18199073273015395	0.8188489682951995	103	-0.9999999999989999,0.0,0.0
3	0.9999999999989999	0.0	0.0	stroke	0.18199073273015395	0.8188489682951995	103	0.9999999999989999,0.0,0.0
3	0.0	-0.9999999999989999	0.0	stroke	0.18199073273015395	0.8188489682951995	103	0.0,-0.9999999999989999,0.0
3	0.0	0.9999999999989999	0.0	stroke	0.18199073273015395	0.8188489682951995	103	0.0,0.9999999999989999,0.0
3	0.0	0.0	-0.9999999999989999	stroke	0.18199073273015395	0.8188489682951995	103	0.0,0.0,-0.9999999999989999
3	0.0	0.0	0.9999999999989999	stroke	0.18199073273015395	0.8188489682951995	103	0.0,0.0,0.9999999999989999
4	-0.9999999999989999	0.0	0.0	stroke	0.18199073273015395	0.8188489682951995	103	-0.9999999999989999,0.0,0.0
4	0.9999999999989999	0.0	0.0	stroke	0.18199073273015395	0.8188489682951995	103	0.9999999999989999,0.0,0.0
4	0.0	-0.9999999999989999	0.0	stroke	0.18199073273015395	0.8188489682951995	103	0.0,-0.9999999999989999,0.0
4	0.0	0.9999999999989999	0.0	stroke	0.18199073273015395	0.8188489682951995	103	0.0,0.9999999999989999,0.0
4	0.0	0.0	-0.9999999999989999	stroke	0.18199073273015395	0.8188489682951995	103	0.0,0.0,-0.9999999999989999
4	0.0	0.0	0.9999999999989999	stroke	0.18199073273015395	0.8188489682951995	103	0.0,0.0,0.9999999999989999
0	-0.9999999999989999	0.0	0.0	stroke	0.18199073273015395	0.8188489682951995	103	-0.9999999999989999,0.0,0.0
0	0.9999999999989999	0.0	0.0	stroke	0.18199073273015395	0.8188489682951995	103	0.9999999999989999,0.0,0.0
0	0.0	-0.9999999999989999	0.0	stroke	0.18199073273015395	0.8188489682951995	103	0.0,-0.9999999999989999,0.0
0	0.0	0.9999999999989999	0.0	stroke	0.18199073273015395	0.8188489682951995	103	0.0,0.9999999999989999,0.0
0	0.0	0.0	-0.9999999999989999	stroke	0.18199073273015395	0.8188489682951995	103	0.0,0.0,-0.9999999999989999
0	0.0	0.0	0.9999999999989999	stroke	0.18199073273015395	0.8188489682951995	103	0.0,0.0,0.9999999999989999
1	-0.9999999999989999	0.0	0.0	stroke	0.18199073273015395	0.8188489682951995	103	-0.9999999999989999,0.0,0.0
1	0.9999999999989999	0.0	0.0	stroke	0.18199073273015395	0.8188489682951995	103	0.9999999999989999,0.0,0.0
1	0.0	-0.9999999999989999	0.0	stroke	0.18199073273015395	0.8188489682951995	103	0.0,-0.9999999999989999,0.0
1	0.0	0.9999999999989999	0.0	stroke	0.18199073273015395	0.8188489682951995	103	0.0,0.9999999999989999,0.0
1	0.0	0.0	-0.9999999999989999	stroke	0.18199073273015395	0.8188489682951995	103	0.0,0.0,-0.9999999999989999
1	0.0	0.0	0.9999999999989999	stroke	0.18199073273015395	0.8188489682951995	103	0.0,0.0,0.9999999999989999
2	-0.9999999999989999	0.0	0.0	stroke	0.18199073273015395	0.8188489682951995	103	-0.9999999999989999,0.0,0.0
2	0.9999999999989999	0.0	0.0	stroke	0.18199073273015395	0.8188489682951995	103	0.9999999999989999,0.0,0.0
2	0.0	-0.9999999999989999	0.0	stroke	0.18199073273015395	0.8188489682951995	103	0.0,-0.9999999999989999,0.0
2	0.0	0.9999999999989999	0.0	stroke	0.18199073273015395	0.8188489682951995	103	0.0,0.9999999999989999,0.0
2	0.0	0.0	-0.9999999999989999	stroke	0.18199073273015395	0.8188489682951995	103	0.0,0.0,-0.9999999999989999
2	0.0	0.0	0.9999999999989999	stroke	0.18199073273015395	0.8188489682951995	103	0.0,0.0,0.9999999999989999
3	-0.9999999999989999	0.0	0.0	stroke	0.18199073273015395	0.8188489682951995	103	-0.9999999999989999,0.0,0.0
3	0.9999999999989999	0.0	0.0	stroke	0.18199073273015395	0.8188489682951995	103	0.9999999999989999,0.0,0.0
3	0.0	-0.9999999999989999	0.0	stroke	0.18199073273015395	0.8188489682951995	103	0.0,-0.9999999999989999,0.0
3	0.0	0.9999999999989999	0.0	stroke	0.18199073273015395	0.8188489682951995	103	0.0,0.9999999999989999,0.0
3	0.0	0.0	-0.9999999999989999	stroke	0.18199073273015395	0.8188489682951995	103	0.0,0.0,-0.9999999999989999
3	0.0	0.0	0.9999999999989999	stroke	0.18199073273015395	0.8188489682951995	103	0.0,0.0,0.9999999999989999
4	-0.9999999999989999	0.0	0.0	stroke	0.18199073273015395	0.8188489682951995	103	-0.9999999999989999,0.0,0.0
4	0.9999999999989999	0.0	0.0	stroke	0.18199073273015395	0.8188489682951995	103	0.9999999999989999,0.0,0.0
4	0.0	-0.9999999999989999	0.0	stroke	0.18199073273015395	0.8188489682951995	103	0.0,-0.9999999999989999,0.0
4	0.0	0.9999999999989999	0.0	stroke	0.18199073273015395	0.8188489682951995	103	0.0,0.9999999999989999,0.0
4	0.0	0.0	-0.9999999999989999	stroke	0.18199073273015395	0.8188489682951995	103	0.0,0.0,-0.9999999999989999
4	0.0	0.0	0.9999999999989999	stroke	0.18199073273015395	0.8188489682951995	103	0.0,0.0,0.9999999999989999
0	-0.9999999999989999	0.0	0.0	stroke	0.18199073273015395	0.8188489682951995	103	-0.9999999999989999,0.0,0.0
0	0.9999999999989999	0.0	0.0	stroke	0.18199073273015395	0.8188489682951995	103	0.9999999999989999,0.0,0.0
